"user_id","game_name","payment_month","language","age","has_older_device_model","arppu","paid_users","new_paid_users","mrr","new_mrr","churned_users","churned_revenue","expansion_mrr","contraction_mrr","back_from_churn_mrr"
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-12-01,ru,20,true,47.13,1,0,47.13,,1,47.13,,-11.82,
YC2fZQTQXV2UR1/WHDrVqw==,game 3,2022-12-01,uk,14,false,72.42,1,0,72.42,,1,72.42,,-40.80,
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-12-01,uk,25,false,58.35,1,0,58.35,,1,58.35,,,58.35
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-12-01,uk,23,false,21.60,1,0,21.6,,1,21.6,,-22.08,
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-12-01,uk,23,false,30.90,1,0,30.90,,1,30.90,,-11.70,
cv6g2/jSkR+FwO58WY85DQ==,game 3,2022-12-01,uk,20,false,24.30,1,0,24.3,,1,24.3,1.02,,
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-12-01,uk,19,false,16.83,1,0,16.83,,1,16.83,,-23.16,
"7RkS5ikrXwWByJobMXv2sA==",game 3,2022-12-01,ru,21,false,66.93,1,0,66.93,,1,66.93,,-20.82,
pA81NE5UM892xwiOsE375g==,game 3,2022-12-01,uk,19,false,27.84,1,1,27.84,27.84,1,27.84,,,
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-12-01,ru,17,false,16.95,1,0,16.95,,1,16.95,,,16.95
TQKB6Cvy+PDZswNNa6Y8Yw==,game 1,2022-12-01,uk,20,false,13.14,1,1,13.14,13.14,1,13.14,,,
mRT725ZK68AhE3Sk9xH5cw==,game 3,2022-12-01,ru,29,false,50.28,1,0,50.28,,1,50.28,33.00,,
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-12-01,uk,23,false,45.60,1,0,45.60,,1,45.60,,-5.16,
"7L4SKPGMd33lnSOq6PWyYg==",game 3,2022-12-01,uk,30,false,70.14,1,1,70.14,70.14,1,70.14,,,
"7iS0Md8Z5SFpqNAYOVcs4w==",game 3,2022-12-01,uk,18,false,68.64,1,1,68.64,68.64,1,68.64,,,
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-12-01,uk,25,false,12.51,1,0,12.51,,1,12.51,,-2.22,
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-12-01,uk,19,false,131.10,1,0,131.10,,1,131.10,34.80,,
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-12-01,uk,20,false,31.38,1,0,31.38,,1,31.38,,,31.38
B4tGKx0IrkPGAUEnO6mMNA==,game 3,2022-12-01,uk,19,false,14.37,1,0,14.37,,1,14.37,,-40.71,
fH7uxifYBCx0TULRrcqajg==,game 3,2022-12-01,uk,23,false,18.36,1,0,18.36,,1,18.36,2.85,,
ymEApWLjh3I9oLJnWIBHFA==,game 3,2022-12-01,uk,19,false,24.09,1,0,24.09,,1,24.09,,,24.09
WRx4ye0bvLc4925ketwxzQ==,game 3,2022-12-01,uk,14,false,76.23,1,0,76.23,,1,76.23,25.41,,
e6LTrwXMl/v1epsRPDa9Fg==,game 2,2022-12-01,uk,30,false,15.93,1,1,15.93,15.93,1,15.93,,,
D0sawvsyqnyUMXNy+aXo7Q==,game 3,2022-12-01,uk,19,false,48.18,1,0,48.18,,1,48.18,,,48.18
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2022-12-01,ru,25,false,78.00,1,1,78.00,78.00,1,78.00,,,
UdsILd3VPsla6C2r+wytbA==,game 3,2022-12-01,uk,31,false,31.14,1,0,31.14,,1,31.14,,-27.03,
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-12-01,uk,20,false,90.12,1,0,90.12,,1,90.12,11.64,,
n8oSWohH4Vi8muIgqbRC+Q==,game 3,2022-12-01,uk,14,false,26.70,1,1,26.7,26.7,1,26.7,,,
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-12-01,ru,16,false,25.74,1,0,25.74,,1,25.74,,-16.83,
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-12-01,uk,18,false,14.28,1,0,14.28,,1,14.28,,-11.88,
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-12-01,uk,26,false,13.98,1,0,13.98,,1,13.98,,-3.69,
hZgZSp9Xf7/Bsye+tOipCA==,game 3,2022-12-01,ru,19,false,62.82,1,1,62.82,62.82,1,62.82,,,
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-12-01,uk,21,true,26.73,1,0,26.73,,1,26.73,,,26.73
C6w5XTf8lIfc+VFmC7/bVw==,game 3,2022-12-01,uk,40,false,25.83,1,0,25.83,,1,25.83,,-3.39,
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-12-01,ru,18,false,82.41,1,0,82.41,,1,82.41,19.86,,
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-12-01,uk,32,false,16.89,1,0,16.89,,1,16.89,,-10.53,
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-12-01,uk,17,false,28.08,1,0,28.08,,1,28.08,0.66,,
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-12-01,uk,16,false,93.84,1,0,93.84,,1,93.84,,-39.96,
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-12-01,ru,23,false,41.16,1,0,41.16,,1,41.16,26.73,,
G073LR6lQoatStpZMzNVOQ==,game 3,2022-12-01,uk,25,false,89.70,1,0,89.70,,1,89.70,,-4.62,
HQB3hZuYcu0z8jVIl5bbug==,game 3,2022-12-01,uk,17,false,22.26,1,0,22.26,,1,22.26,9.45,,
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-12-01,uk,15,false,17.52,1,0,17.52,,1,17.52,,-44.55,
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-12-01,uk,16,false,57.06,1,0,57.06,,1,57.06,,,57.06
xU11jJIA4UIYu7pmqJ4kvg==,game 3,2022-12-01,uk,25,false,18.30,1,0,18.3,,1,18.3,,-10.41,
unoAVprNoepzjDQwQzWj6A==,game 3,2022-12-01,uk,15,false,55.59,1,0,55.59,,1,55.59,,,55.59
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-12-01,uk,20,false,28.32,1,0,28.32,,1,28.32,,-1.53,
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-12-01,uk,17,false,173.67,1,0,173.67,,1,173.67,122.85,,
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-12-01,uk,22,false,41.85,1,0,41.85,,1,41.85,,-20.07,
"7Em69vKH6zh6HgArCzG0+w==",game 3,2022-12-01,ru,17,false,72.18,1,1,72.18,72.18,1,72.18,,,
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-12-01,ru,15,false,27.12,1,0,27.12,,1,27.12,4.71,,
L3waZ4UDUTOCMfVcL29lGQ==,game 3,2022-12-01,en,29,false,45.06,1,1,45.06,45.06,1,45.06,,,
"3v8rT35Ra6ui/zatnMoTIw==",game 3,2022-12-01,uk,28,false,43.62,1,0,43.62,,1,43.62,25.77,,
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-12-01,uk,22,false,108.69,1,0,108.69,,1,108.69,37.59,,
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-12-01,ru,23,false,20.64,1,0,20.64,,1,20.64,,,20.64
G9053rs6jbKItKUhrUdLew==,game 3,2022-12-01,uk,27,false,17.22,1,0,17.22,,1,17.22,,-86.70,
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-12-01,uk,21,false,24.21,1,0,24.21,,1,24.21,,-50.16,
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-12-01,uk,26,false,28.98,1,0,28.98,,1,28.98,,-67.44,
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-12-01,uk,19,false,57.06,1,1,57.06,57.06,1,57.06,,,
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-12-01,ru,24,false,59.94,1,0,59.94,,1,59.94,,-9.03,
fFqrZjaytcDUnW57W7PRJA==,game 3,2022-12-01,uk,22,false,76.14,1,1,76.14,76.14,1,76.14,,,
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-12-01,uk,24,false,125.28,1,0,125.28,,1,125.28,110.07,,
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-12-01,uk,18,true,18.90,1,0,18.9,,1,18.9,,-10.80,
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-12-01,uk,38,false,46.38,1,0,46.38,,1,46.38,,,46.38
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-12-01,uk,25,false,65.64,1,0,65.64,,1,65.64,47.25,,
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-12-01,ru,16,false,47.88,1,0,47.88,,1,47.88,,-17.52,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-12-01,uk,20,false,17.49,1,0,17.49,,1,17.49,,-15.81,
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-12-01,uk,29,false,13.50,1,0,13.5,,1,13.5,,-45.48,
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-12-01,ru,27,false,12.72,1,0,12.72,,1,12.72,,-8.73,
"3OXz+Ar2gN+zfGLZTRCVMQ==",game 3,2022-12-01,uk,16,false,18.90,1,1,18.9,18.9,1,18.9,,,
mEqQ5vHXzsdrqHAQT3zs+g==,game 3,2022-12-01,uk,25,true,14.88,1,0,14.88,,1,14.88,2.34,,
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-12-01,uk,22,false,21.72,1,0,21.72,,1,21.72,,-41.55,
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-12-01,ru,25,false,110.01,1,0,110.01,,1,110.01,87.72,,
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-12-01,uk,16,false,14.67,1,0,14.67,,1,14.67,,-98.19,
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-12-01,uk,23,false,32.37,1,1,32.37,32.37,1,32.37,,,
cf5XFmP0Lfqw6irFBYfWwQ==,game 3,2022-12-01,uk,19,false,21.03,1,0,21.03,,1,21.03,,-11.22,
ytNOQh7e6qNGQNC0T3RBxw==,game 3,2022-12-01,ru,26,true,16.47,1,0,16.47,,1,16.47,,,16.47
mY631USB1Y3/I1dHNhoEyA==,game 3,2022-12-01,uk,22,false,36.36,1,0,36.36,,1,36.36,21.06,,
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-12-01,uk,18,false,87.24,1,0,87.24,,1,87.24,14.97,,
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-12-01,uk,25,true,54.00,1,0,54.00,,1,54.00,32.34,,
ABuPH1LovAomZwU+2iw0Lw==,game 3,2022-12-01,uk,18,false,47.10,1,0,47.10,,1,47.10,,-58.89,
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-12-01,uk,22,false,118.80,1,0,118.80,,1,118.80,76.65,,
va4krMfpHwzELV/AUI7WHQ==,game 3,2022-12-01,uk,20,false,21.87,1,0,21.87,,1,21.87,,,21.87
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-12-01,en,28,false,32.79,1,0,32.79,,1,32.79,,-90.18,
CfgvA7ntuRJL/qdscwgMVw==,game 3,2022-12-01,ru,24,false,60.15,1,0,60.15,,1,60.15,3.75,,
A8lK1Lccnv65sGqBkfP2iw==,game 3,2022-12-01,uk,15,false,16.08,1,1,16.08,16.08,1,16.08,,,
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-12-01,uk,25,false,21.30,1,0,21.3,,1,21.3,,,21.3
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-12-01,uk,28,false,39.48,1,0,39.48,,1,39.48,23.79,,
xZMY1f3dijkAd2lWkkI4Ow==,game 3,2022-12-01,uk,21,true,24.69,1,1,24.69,24.69,1,24.69,,,
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-12-01,uk,20,false,23.34,1,0,23.34,,1,23.34,,-24.81,
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-12-01,uk,20,false,39.99,1,0,39.99,,1,39.99,14.61,,
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-12-01,ru,15,false,100.05,1,0,100.05,,1,100.05,,-29.97,
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-12-01,ru,37,false,41.94,1,0,41.94,,1,41.94,14.76,,
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-12-01,uk,19,false,91.77,1,0,91.77,,1,91.77,18.57,,
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-12-01,uk,25,false,14.37,1,0,14.37,,1,14.37,,-29.55,
oKLGTNuEKW70rLmudZaTGQ==,game 3,2022-12-01,uk,18,false,32.25,1,1,32.25,32.25,1,32.25,,,
omF221BxDxXFh233yUEVeQ==,game 3,2022-12-01,uk,27,false,22.80,1,1,22.8,22.8,1,22.8,,,
xxq2c4woAI3bLul1xOzwtQ==,game 3,2022-12-01,uk,23,false,17.49,1,1,17.49,17.49,1,17.49,,,
ZU1vF9G4TjB+iEZ001MU3g==,game 3,2022-12-01,ru,29,false,12.69,1,0,12.69,,1,12.69,,,12.69
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-12-01,uk,24,false,84.75,1,0,84.75,,1,84.75,,-76.35,
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-12-01,ru,19,false,102.57,1,0,102.57,,1,102.57,45.33,,
zPcHw1fZkSGh7nJeVe2QYw==,game 3,2022-12-01,ru,14,true,39.66,1,0,39.66,,1,39.66,7.50,,
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-12-01,ru,22,false,12.63,1,0,12.63,,1,12.63,,-71.61,
"1tIsLi6U0zW1RIuaViNanA==",game 3,2022-12-01,uk,20,false,69.48,1,0,69.48,,1,69.48,51.33,,
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-12-01,uk,18,false,39.39,1,0,39.39,,1,39.39,,,39.39
oQQmPjqm7DR+exPmp6xDhg==,game 3,2022-12-01,uk,30,false,13.53,1,0,13.53,,1,13.53,,,
njexPkl3G77JLZwwcq2UVA==,game 3,2022-12-01,uk,28,false,18.03,1,0,18.03,,1,18.03,,-10.05,
GeLWEsTiQ25xFxDGxLyEJg==,game 3,2022-12-01,uk,26,false,16.50,1,1,16.5,16.5,1,16.5,,,
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-12-01,ru,17,false,121.41,1,0,121.41,,1,121.41,68.34,,
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-12-01,ru,25,false,76.80,1,0,76.80,,1,76.80,,-85.14,
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-12-01,uk,16,false,106.38,1,0,106.38,,1,106.38,83.70,,
qn61TOwEB0RbKsB+v0D9tw==,game 3,2022-12-01,ru,16,false,17.07,1,1,17.07,17.07,1,17.07,,,
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,2022-12-01,uk,25,false,56.58,1,0,56.58,,1,56.58,34.68,,
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-12-01,ru,16,false,160.38,1,0,160.38,,1,160.38,40.83,,
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-12-01,ru,20,false,14.13,1,0,14.13,,1,14.13,,-15.00,
PzG6g7FMYUPp0RMvXhfesQ==,game 3,2022-12-01,uk,34,false,15.90,1,0,15.9,,1,15.9,2.16,,
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-12-01,uk,19,false,75.81,1,0,75.81,,1,75.81,,-19.62,
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-12-01,ru,24,false,55.68,1,0,55.68,,1,55.68,,-34.77,
Q0GNgLhqfwwVwtvQhJt58A==,game 3,2022-12-01,ru,24,false,56.58,1,0,56.58,,1,56.58,35.34,,
nfIwLLLuemHymdg1HYidrA==,game 3,2022-12-01,uk,19,false,13.92,1,0,13.92,,1,13.92,,-50.58,
"6NexxpTuLaFmuoksJ0l8rg==",game 3,2022-12-01,uk,24,false,102.84,1,0,102.84,,1,102.84,,,102.84
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-12-01,uk,25,false,12.21,1,0,12.21,,1,12.21,,-7.59,
